,timestamp,face_id,video,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
6825,1.08,0,299,0.33,0.19899999999999998,0.187,-0.374,-0.11599999999999999,0.65,0.0,0.02,0.0,0.2,0.05,0.5,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
6826,0.0,0,266,0.332,0.157,0.09,-0.293,-0.066,0.45,0.81,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.56,0.3,0.04,0.21,0.25,0.0
6827,0.12,0,266,0.344,0.16,0.098,-0.292,-0.069,0.4,0.8,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.48,0.32,0.0,0.0,0.38,0.01
6828,0.24,0,266,0.36700000000000005,0.16399999999999998,0.107,-0.305,-0.069,0.48,0.99,0.0,0.29,0.0,0.0,0.17,0.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.53,0.05
6831,0.6,0,266,0.196,0.115,0.038,-0.059000000000000004,-0.102,0.98,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.06,0.39,0.0,0.0,0.0,0.06,0.2,0.41
6832,0.72,0,266,0.20600000000000002,0.115,0.037000000000000005,-0.09699999999999999,-0.081,1.04,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.09,0.0,0.0,0.0,0.0,0.08,0.0
6834,0.96,0,266,0.225,0.096,0.012,-0.146,-0.087,1.33,0.8,0.0,0.0,0.0,0.0,0.0,0.26,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09
6835,1.08,0,266,0.24100000000000002,0.073,-0.02,-0.17600000000000002,-0.086,0.94,0.1,0.0,0.0,0.0,0.0,0.0,0.62,0.3,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0
6836,1.2,0,266,0.266,0.076,-0.021,-0.212,-0.08,0.94,0.0,0.0,0.14,0.0,0.0,0.0,0.04,0.09,0.18,0.0,0.0,0.95,0.0,0.0,0.45,0.02
6837,1.32,0,266,0.251,0.091,-0.004,-0.195,-0.055999999999999994,0.72,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.1
6838,1.44,0,266,0.235,0.125,0.037000000000000005,-0.18100000000000002,-0.021,0.32,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.69,0.0,0.0,0.11,0.04
6839,0.0,0,272,0.14300000000000002,0.183,0.162,-0.124,0.019,0.27,0.85,0.9,0.0,0.0,0.0,0.07,0.0,0.0,0.1,0.14,0.54,0.0,0.0,0.0,0.67,0.0
6840,0.1,0,272,0.125,0.177,0.153,-0.098,0.02,0.19,0.83,0.37,0.01,0.0,0.0,0.46,0.0,0.0,0.13,0.25,0.37,0.64,0.0,0.0,0.06,0.0
6841,0.2,0,272,0.13,0.182,0.159,-0.10400000000000001,0.02,0.14,0.79,0.11,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.18,0.31,0.15,0.1,0.0,0.0,0.0
6842,0.3,0,272,0.12300000000000001,0.182,0.158,-0.091,0.026000000000000002,0.41,0.7,0.49,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.06,0.09,0.49,0.0,0.0,0.0,0.0
6843,0.4,0,272,0.141,0.201,0.188,-0.11699999999999999,0.028999999999999998,0.4,0.71,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.49,0.48,0.13,0.0,0.5,0.0
6844,0.5,0,272,0.136,0.215,0.203,-0.10800000000000001,0.027999999999999997,0.27,0.74,0.32,0.02,0.0,0.0,0.17,0.0,0.0,0.0,0.07,1.39,0.7,0.0,0.0,0.2,0.0
6845,0.6,0,272,0.138,0.20199999999999999,0.18899999999999997,-0.111,0.013000000000000001,0.52,0.68,0.38,0.93,0.0,0.14,0.4,0.0,0.0,0.49,0.38,1.72,0.38,0.12,0.0,0.54,0.0
6846,0.7,0,272,0.155,0.221,0.218,-0.135,0.006,0.0,0.75,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.66,0.12,0.09,0.0,0.57,0.0
6847,0.8,0,272,0.145,0.223,0.222,-0.11900000000000001,0.013000000000000001,0.48,1.08,0.0,0.24,0.0,0.0,0.0,0.0,0.25,0.0,0.3,1.46,0.06,0.41,0.0,0.11,0.0
6848,0.9,0,272,0.147,0.212,0.212,-0.126,0.022000000000000002,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.1,0.97,0.0,0.23,0.0,0.0,0.0
6849,1.0,0,272,0.155,0.21899999999999997,0.223,-0.139,0.025,0.39,0.88,0.47,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.37,1.59,0.0,0.55,0.0,0.0,0.0
6850,1.1,0,272,0.15,0.201,0.203,-0.132,0.027000000000000003,0.6,0.89,0.0,0.0,0.0,0.17,0.0,0.0,0.23,0.0,0.0,1.6,0.0,0.7,0.0,0.0,0.0
6851,1.2,0,272,0.15,0.203,0.20600000000000002,-0.13,0.016,0.45,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,1.44,0.03,0.54,0.0,0.0,0.0
6852,1.3,0,272,0.155,0.2,0.205,-0.13699999999999998,0.013000000000000001,0.09,1.14,0.36,0.2,0.0,0.0,0.0,0.0,0.16,0.0,0.0,1.19,0.08,0.22,0.0,0.0,0.0
6853,1.4,0,272,0.138,0.18899999999999997,0.187,-0.111,0.001,0.62,1.35,0.33,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.46,0.67,0.0,0.0,0.0
6854,1.5,0,272,0.14400000000000002,0.195,0.198,-0.11900000000000001,0.003,0.97,1.73,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.27,0.64,0.0,0.0,0.0
6856,0.05,0,258,-0.32899999999999996,0.276,0.243,0.5770000000000001,-0.213,0.06,0.0,0.9,1.8,0.67,0.0,0.59,1.66,0.37,0.0,0.71,0.19,0.0,0.0,2.3,1.11,0.0
6857,0.1,0,258,-0.35600000000000004,0.28,0.257,0.579,-0.21899999999999997,0.0,0.0,0.58,1.48,0.0,0.0,0.17,1.74,0.0,0.0,1.14,1.09,0.0,0.43,0.99,2.33,0.0
6862,0.35,0,258,-0.544,0.179,0.07200000000000001,0.735,-0.067,0.0,0.0,0.0,1.63,0.04,0.0,0.43,0.71,0.0,0.0,1.8,0.79,0.0,1.69,0.04,0.0,0.0
6866,0.55,0,258,-0.598,0.159,0.064,0.7609999999999999,-0.040999999999999995,0.29,0.0,0.0,1.09,0.0,0.0,0.03,0.01,0.0,0.97,2.13,0.69,0.0,0.0,0.0,0.72,0.0
6867,0.6,0,258,-0.5670000000000001,0.204,0.155,0.7140000000000001,-0.122,0.18,0.0,0.0,0.65,0.0,0.0,0.45,0.03,0.0,0.0,2.23,0.53,0.0,0.0,0.0,0.0,0.0
6869,0.7,0,258,-0.47100000000000003,0.28800000000000003,0.305,0.5920000000000001,-0.305,0.99,0.23,0.0,0.7,0.0,0.0,0.41,0.24,0.0,0.0,1.18,1.0,0.0,0.0,0.0,0.26,0.0
6870,0.75,0,258,-0.474,0.308,0.325,0.612,-0.336,0.63,0.0,0.0,1.34,0.0,0.0,0.62,0.05,0.0,0.0,0.88,0.6,0.0,0.0,0.0,0.04,0.0
6871,0.8,0,258,-0.493,0.331,0.35200000000000004,0.647,-0.324,0.2,0.0,0.05,2.11,0.0,0.0,0.87,0.03,0.0,1.05,1.8,0.84,0.0,0.1,0.17,1.33,0.0
6872,0.85,0,258,-0.531,0.33,0.34,0.6920000000000001,-0.27699999999999997,0.56,0.0,0.18,0.89,0.0,0.0,0.5,0.0,0.0,0.49,1.61,0.62,0.0,0.0,0.0,0.12,0.0
6873,0.9,0,258,-0.5529999999999999,0.316,0.31,0.7170000000000001,-0.226,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.16,0.0,0.59,2.0,0.8,0.0,0.75,0.0,0.44,0.0
6874,0.95,0,258,-0.557,0.32,0.307,0.716,-0.20600000000000002,0.01,0.0,0.0,1.51,0.0,0.0,0.4,0.03,0.0,0.03,2.09,0.85,0.0,1.01,0.0,0.0,0.0
6875,1.0,0,258,-0.5479999999999999,0.314,0.298,0.7040000000000001,-0.204,0.0,0.0,0.14,0.79,0.0,0.0,0.69,0.31,0.0,0.61,1.95,0.57,0.0,0.8,0.0,0.34,0.0
6876,1.05,0,258,-0.528,0.33899999999999997,0.342,0.675,-0.24600000000000002,0.36,0.0,0.18,1.4,0.0,0.0,0.65,0.88,0.0,0.56,1.5,0.72,0.0,0.01,0.58,0.92,0.0
6878,1.15,0,258,-0.523,0.425,0.48200000000000004,0.706,-0.392,0.48,0.35,1.16,1.7,0.0,0.0,0.47,1.34,0.02,0.0,1.77,2.0,0.0,0.54,0.74,1.74,0.0
6881,1.3,0,258,-0.355,0.434,0.462,0.46,-0.457,2.13,1.67,1.88,1.79,0.0,0.0,0.0,0.55,0.46,2.35,0.06,0.0,0.0,0.58,0.08,0.0,0.22
6888,2.8,0,258,-0.38299999999999995,0.425,0.439,0.48200000000000004,-0.193,0.04,0.0,0.68,0.0,0.1,0.0,0.0,0.22,0.0,0.0,0.0,0.57,0.0,0.01,0.4,2.21,0.73
6895,3.6,0,258,-0.335,0.315,0.335,0.45299999999999996,-0.185,0.11,0.0,0.5,0.0,0.1,0.0,0.0,0.56,0.0,0.48,0.0,0.73,0.0,0.4,0.45,2.68,0.76
6896,3.65,0,258,-0.337,0.344,0.381,0.45399999999999996,-0.19899999999999998,0.33,0.12,1.02,0.0,0.23,0.0,0.0,0.69,0.0,0.92,0.0,1.1,0.0,0.35,0.67,1.72,0.46
6897,3.7,0,258,-0.341,0.365,0.418,0.45299999999999996,-0.21899999999999997,0.0,0.0,0.8,0.03,0.6,0.0,0.18,1.32,0.22,1.09,0.0,1.36,0.0,0.29,0.33,2.75,0.09
6900,3.85,0,258,-0.387,0.305,0.355,0.521,-0.24600000000000002,0.14,0.0,0.56,0.0,0.0,0.0,0.0,0.83,0.0,1.13,0.16,1.33,0.0,0.22,0.38,2.2,0.41
6901,3.9,0,258,-0.38799999999999996,0.289,0.33299999999999996,0.52,-0.261,0.31,0.0,0.13,0.0,0.0,0.0,0.0,0.83,0.0,0.94,0.0,0.51,0.0,0.0,0.71,2.53,0.09
6902,3.95,0,258,-0.392,0.275,0.312,0.523,-0.223,0.21,0.0,0.14,0.0,0.0,0.05,0.24,0.09,0.0,1.18,0.0,0.6,0.0,0.0,0.8,2.04,0.3
6903,4.0,0,258,-0.387,0.26899999999999996,0.29600000000000004,0.517,-0.21899999999999997,0.36,0.0,0.35,0.0,0.05,0.0,0.0,0.6,0.0,0.5,0.0,0.69,0.0,0.0,0.88,2.65,0.52
6904,4.05,0,258,-0.39899999999999997,0.29,0.327,0.532,-0.228,0.63,0.08,0.09,0.0,0.0,0.0,0.0,0.94,0.0,1.3,0.07,0.77,0.0,0.03,0.81,2.48,0.24
6905,4.1,0,258,-0.41200000000000003,0.287,0.321,0.5539999999999999,-0.24100000000000002,0.41,0.0,0.84,0.0,0.0,0.0,0.0,0.71,0.0,0.84,0.0,0.87,0.0,0.14,0.73,2.73,0.5
6906,4.15,0,258,-0.41100000000000003,0.28800000000000003,0.319,0.5529999999999999,-0.24600000000000002,0.65,0.0,0.42,0.0,0.0,0.0,0.18,0.9,0.0,1.23,0.0,0.46,0.0,0.0,1.14,2.85,0.21
6907,4.2,0,258,-0.392,0.28,0.306,0.526,-0.22399999999999998,0.16,0.0,0.43,0.0,0.0,0.0,0.0,0.69,0.0,1.21,0.0,0.74,0.0,0.0,1.0,2.64,0.38
6908,4.25,0,258,-0.401,0.28,0.305,0.5379999999999999,-0.231,0.78,0.0,0.37,0.0,0.0,0.0,0.1,0.42,0.0,1.11,0.07,0.09,0.0,0.0,1.24,3.4,0.27
6909,4.3,0,258,-0.396,0.28800000000000003,0.31,0.532,-0.221,0.1,0.14,0.4,0.0,0.0,0.0,0.0,0.04,0.0,1.1,0.23,1.0,0.0,0.11,0.88,2.81,0.62
6910,4.35,0,258,-0.397,0.28300000000000003,0.306,0.537,-0.223,0.24,0.0,0.24,0.0,0.07,0.0,0.22,0.55,0.0,1.22,0.57,1.0,0.0,0.47,1.15,1.94,0.47
6911,4.4,0,258,-0.38799999999999996,0.298,0.326,0.526,-0.201,0.47,0.0,0.49,0.0,0.0,0.0,0.0,0.02,0.0,1.19,0.45,0.64,0.0,0.7,0.76,2.26,0.37
6913,4.5,0,258,-0.384,0.27699999999999997,0.3,0.527,-0.188,0.6,0.0,0.8,0.0,0.0,0.49,0.02,0.18,0.0,0.43,0.12,0.0,0.0,0.0,0.72,1.46,0.56
6914,4.55,0,258,-0.385,0.244,0.24600000000000002,0.534,-0.17,0.54,0.12,0.88,0.0,0.0,0.18,0.26,0.3,0.0,1.43,0.26,0.93,0.0,0.0,0.32,1.75,0.58
6915,4.6,0,258,-0.35,0.252,0.266,0.479,-0.18600000000000003,0.68,0.0,0.99,0.0,0.0,0.0,0.0,0.22,0.0,0.41,0.01,0.94,0.0,0.28,0.1,1.68,0.39
6922,0.0,0,264,0.019,0.38799999999999996,0.20199999999999999,0.027999999999999997,0.034,0.89,0.0,1.54,1.36,0.0,0.0,0.19,0.0,0.0,0.2,0.94,0.0,0.0,0.0,0.0,0.0,2.14
6923,0.1,0,264,0.012,0.43,0.259,0.027000000000000003,0.021,0.67,0.0,1.85,1.42,0.0,0.0,0.34,0.0,0.0,0.2,0.86,0.0,0.0,0.0,0.0,0.0,2.09
6924,0.2,0,264,0.005,0.434,0.24600000000000002,0.037000000000000005,0.016,0.96,0.0,2.18,0.86,0.0,0.16,0.31,0.0,0.0,0.18,0.95,0.0,0.28,0.0,0.0,0.0,2.12
6926,0.4,0,264,-0.017,0.39799999999999996,0.22,0.027000000000000003,0.011000000000000001,0.73,0.0,1.79,1.24,0.0,0.0,0.24,0.0,0.0,0.2,0.94,0.02,0.0,0.0,0.0,0.0,1.6
6929,0.0,0,270,-0.034,0.14800000000000002,0.094,0.08199999999999999,-0.008,0.77,1.13,0.0,0.73,0.69,0.73,0.77,0.0,0.08,0.36,0.13,1.08,0.49,0.0,0.0,0.49,0.0
6930,0.1,0,270,-0.028999999999999998,0.149,0.09,0.07400000000000001,0.002,1.05,1.6,0.0,0.55,0.63,0.97,0.28,0.0,0.33,0.86,0.25,1.38,0.0,0.15,0.0,0.66,0.36
6931,0.2,0,270,-0.035,0.141,0.081,0.079,0.015,1.36,1.55,0.0,0.47,0.37,0.0,0.18,0.0,0.33,0.79,0.24,1.19,0.13,0.0,0.0,0.82,0.44
6932,0.3,0,270,-0.036000000000000004,0.151,0.094,0.078,0.016,0.86,1.32,0.0,0.07,0.26,0.02,0.47,0.0,0.1,0.35,0.0,1.18,0.11,0.0,0.0,0.94,0.2
6933,0.4,0,270,-0.037000000000000005,0.14800000000000002,0.091,0.081,0.016,0.46,0.7,0.0,0.0,0.62,1.02,0.51,0.0,0.27,0.05,0.0,0.93,0.18,0.0,0.0,1.05,0.26
6934,0.5,0,270,-0.042,0.152,0.099,0.09,0.006999999999999999,1.14,1.06,0.0,0.7,0.45,1.18,0.47,0.0,0.4,0.61,0.0,0.56,0.26,0.0,0.0,2.2,0.27
6935,0.6,0,270,-0.040999999999999995,0.157,0.102,0.08800000000000001,0.013999999999999999,0.77,1.51,0.37,0.0,0.07,0.08,0.19,0.0,0.1,0.09,0.0,0.64,0.45,0.0,0.0,1.23,0.66
6936,0.7,0,270,-0.042,0.172,0.125,0.091,0.013999999999999999,1.42,1.65,0.0,0.0,0.04,0.28,0.0,0.0,0.6,0.0,0.0,0.0,0.57,0.0,0.01,0.95,0.21
6937,0.8,0,270,-0.038,0.171,0.121,0.085,0.002,0.81,1.1,0.0,0.24,0.41,0.3,0.08,0.0,1.0,0.93,0.0,0.0,0.73,0.0,0.0,0.59,0.64
6938,0.9,0,270,-0.03,0.139,0.098,0.07200000000000001,0.001,0.27,0.69,0.0,1.81,0.24,0.0,0.04,0.0,1.16,1.11,0.0,0.0,0.94,0.42,0.0,0.15,0.47
6945,1.6,0,270,-0.14800000000000002,0.16,0.121,0.158,0.18100000000000002,0.0,0.64,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.48,0.0,0.0,0.1,0.0,0.0,0.0,0.0
6946,1.7,0,270,-0.133,0.149,0.115,0.127,0.19,0.0,0.19,0.0,1.31,0.0,0.0,0.0,0.0,0.12,0.25,0.0,0.0,0.43,0.2,0.0,0.0,0.0
6947,1.8,0,270,-0.151,0.146,0.107,0.155,0.198,0.0,0.65,0.0,1.04,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.0,0.68,0.0,0.0,0.0,0.0
6948,1.9,0,270,-0.133,0.14800000000000002,0.115,0.126,0.192,0.18,0.66,0.0,1.13,0.0,0.0,0.0,0.0,0.2,0.15,0.0,0.0,0.32,0.09,0.0,0.0,0.0
6949,2.0,0,270,-0.149,0.147,0.111,0.151,0.19899999999999998,0.0,0.47,0.0,0.57,0.0,0.0,0.0,0.0,0.05,0.25,0.0,0.0,0.49,0.31,0.0,0.1,0.0
6950,2.1,0,270,-0.142,0.15,0.11199999999999999,0.138,0.195,0.0,0.5,0.0,1.34,0.0,0.0,0.0,0.0,0.02,0.14,0.0,0.0,0.78,0.25,0.0,0.0,0.0
6951,2.2,0,270,-0.14400000000000002,0.136,0.09699999999999999,0.14,0.2,0.29,0.88,0.0,1.35,0.27,0.06,0.16,0.0,0.58,0.62,0.0,0.0,0.72,0.23,0.0,0.0,0.0
6952,2.3,0,270,-0.146,0.126,0.077,0.14300000000000002,0.207,0.0,0.67,0.0,1.03,0.0,0.0,0.07,0.0,0.21,0.35,0.0,0.29,0.46,0.4,0.0,0.0,0.0
6953,2.4,0,270,-0.145,0.133,0.079,0.14,0.212,0.0,0.62,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.16,0.0,0.12,0.0
6954,2.5,0,270,-0.14400000000000002,0.13699999999999998,0.091,0.14,0.20600000000000002,0.0,0.9,0.0,0.81,0.0,0.0,0.0,0.0,0.43,0.79,0.13,0.0,0.33,0.21,0.6,1.56,0.0
6961,3.2,0,270,0.086,0.10099999999999999,0.045,-0.085,-0.135,0.96,1.15,0.0,0.47,0.0,0.0,0.15,0.0,0.34,0.86,0.0,0.36,0.0,0.37,0.0,0.09,0.0
6962,3.3,0,270,0.063,0.106,0.045,-0.043,-0.138,0.88,1.11,0.0,0.42,0.16,0.3,0.2,0.0,0.38,1.47,0.0,1.31,0.29,0.34,0.0,0.04,0.0
6963,3.4,0,270,0.059000000000000004,0.105,0.045,-0.039,-0.138,0.93,1.37,0.0,1.07,0.3,0.62,0.49,0.0,0.15,1.39,0.01,1.1,0.46,0.17,0.0,0.53,0.0
6964,3.5,0,270,0.063,0.11,0.052000000000000005,-0.043,-0.135,1.17,1.19,0.0,0.62,0.3,0.0,0.37,0.0,0.48,1.01,0.0,0.53,0.46,0.08,0.0,1.31,0.15
6965,3.6,0,270,0.057999999999999996,0.11699999999999999,0.06,-0.035,-0.128,0.96,1.34,0.0,0.0,0.02,0.0,0.33,0.0,0.42,0.91,0.0,0.97,0.26,0.22,0.0,0.68,0.0
6966,3.7,0,270,0.057999999999999996,0.106,0.047,-0.035,-0.131,0.79,1.2,0.0,0.91,0.37,0.56,0.58,0.0,0.49,0.9,0.08,0.72,0.48,0.08,0.0,0.32,0.28
6970,4.1,1,270,-0.226,0.139,0.038,0.27699999999999997,0.17600000000000002,1.62,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.13,0.85,0.0
6976,4.7,1,270,-0.616,0.43,0.611,0.905,-0.373,0.45,0.65,0.78,2.26,0.07,0.92,0.69,0.5,0.0,0.0,4.73,0.0,0.0,5.0,1.36,0.0,0.0
6977,4.8,0,270,0.08900000000000001,0.256,0.22699999999999998,-0.062,-0.11599999999999999,0.95,1.73,0.0,1.24,0.0,0.27,0.0,0.0,0.26,0.58,0.37,0.01,0.31,0.0,0.0,0.0,0.0
6985,5.2,0,270,0.11599999999999999,0.20600000000000002,0.14400000000000002,-0.084,-0.20600000000000002,1.15,1.73,0.76,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,1.02,0.0,0.0,1.39,0.0
6992,5.6,1,270,-0.287,0.081,-0.023,0.361,0.225,1.16,0.95,0.0,0.0,0.08,0.0,0.34,0.0,0.35,0.0,0.0,0.0,0.29,0.0,0.0,0.33,0.14
6994,5.7,1,270,-0.313,0.071,-0.043,0.405,0.243,0.93,0.91,0.0,0.0,0.0,0.08,0.17,0.0,0.29,0.15,0.22,0.0,0.0,0.0,0.02,1.04,0.22
6996,5.8,1,270,-0.36700000000000005,0.14800000000000002,0.066,0.494,0.20800000000000002,1.35,1.3,0.0,0.45,0.0,0.0,0.43,0.0,0.0,0.65,1.2,0.37,0.0,0.75,0.0,0.23,0.0
6997,5.9,1,270,-0.424,0.281,0.28300000000000003,0.593,0.159,1.82,2.41,0.43,0.3,0.0,1.74,0.55,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.26,1.59,0.0
6998,6.0,1,270,-0.39899999999999997,0.196,0.142,0.5670000000000001,0.171,0.67,1.6,0.0,0.0,0.0,0.15,0.23,0.0,0.0,0.0,1.47,0.2,0.0,0.05,0.12,2.06,0.0
6999,6.1,1,270,-0.406,0.18100000000000002,0.12300000000000001,0.5870000000000001,0.166,0.77,1.33,0.49,0.68,0.0,0.37,0.66,0.02,0.0,0.0,1.36,0.0,0.0,0.0,0.52,1.45,0.0
7000,6.2,1,270,-0.39,0.201,0.177,0.57,0.131,1.01,1.59,0.0,1.29,0.0,1.19,0.56,0.0,0.0,0.0,1.52,0.18,0.0,1.08,0.66,1.31,0.0
7001,6.3,1,270,-0.36200000000000004,0.21,0.21600000000000003,0.527,0.06,1.35,2.24,0.74,0.06,0.0,1.05,0.25,0.0,0.0,0.28,1.05,0.08,0.0,0.0,0.57,3.04,0.0
7002,6.4,1,270,-0.386,0.17600000000000002,0.129,0.584,0.055,1.97,1.83,0.6,0.49,0.0,0.0,0.5,0.35,0.0,0.0,2.41,0.0,0.0,0.46,1.15,4.67,0.0
7003,6.5,1,270,-0.42200000000000004,0.11599999999999999,0.047,0.648,0.076,1.75,1.43,0.0,2.19,0.0,0.0,0.18,0.04,0.0,0.0,1.41,0.0,0.0,0.63,1.06,5.0,0.0
7006,6.8,1,270,-0.43700000000000006,0.011000000000000001,-0.135,0.685,0.159,1.38,0.3,0.12,1.97,0.48,0.03,1.19,0.15,0.0,0.54,2.35,0.74,0.0,0.0,0.59,3.67,0.1
7007,6.9,1,270,-0.444,-0.012,-0.174,0.6990000000000001,0.185,1.81,0.3,0.0,2.08,0.43,0.25,0.82,0.0,0.03,0.96,1.99,0.8,0.0,0.03,0.55,2.58,0.0
7008,7.0,1,270,-0.45,-0.049,-0.239,0.698,0.23199999999999998,1.0,0.14,0.0,2.67,0.0,0.0,0.82,0.0,0.0,0.06,2.58,0.46,0.0,1.09,0.7,1.78,0.0
7009,7.1,1,270,-0.452,-0.067,-0.275,0.7020000000000001,0.261,1.53,0.3,0.0,2.04,0.53,0.0,1.16,0.0,0.45,0.9,1.71,0.8,0.0,0.0,0.58,1.64,0.3
7010,7.2,0,270,-0.045,0.046,-0.025,0.055999999999999994,0.193,0.44,1.42,0.0,1.83,0.04,0.0,0.0,0.0,0.32,0.78,0.0,0.0,0.35,0.18,0.0,0.0,0.0
7012,7.3,0,270,-0.047,0.052000000000000005,-0.006999999999999999,0.053,0.205,0.36,1.33,0.0,2.46,0.0,0.0,0.0,0.0,0.26,0.38,0.03,0.03,0.52,0.34,0.0,0.0,0.0
7014,7.4,0,270,0.008,0.04,-0.017,-0.022000000000000002,0.135,0.0,0.83,0.0,2.73,0.0,0.0,0.0,0.0,0.4,0.31,0.0,0.0,0.28,0.34,0.0,0.0,0.0
7016,7.5,0,270,0.105,0.02,-0.049,-0.161,0.009000000000000001,0.09,0.18,0.0,1.41,0.0,0.17,0.0,0.0,0.11,0.0,0.0,0.0,0.07,0.32,0.0,0.0,0.0
7022,8.0,1,270,-0.127,0.131,0.091,0.221,0.016,1.55,1.87,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.12,0.38,0.18,0.0,0.17,0.26,0.72,0.0
7023,8.1,1,270,-0.065,0.078,0.017,0.126,0.045,0.89,1.61,0.0,1.91,0.0,0.69,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.09,0.46,0.0
7024,8.2,1,270,0.02,0.075,0.013000000000000001,0.003,0.053,0.26,1.28,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.18,0.17,0.0,0.23,0.0,0.0,0.2,0.0
7025,8.3,1,270,0.043,0.11699999999999999,0.059000000000000004,-0.035,0.06,0.65,1.56,0.0,2.53,0.0,0.0,0.11,0.0,0.0,0.0,0.24,0.0,0.68,0.0,0.0,0.3,0.0
7026,0.0,0,112,0.002,0.237,0.27399999999999997,0.095,-0.10800000000000001,0.0,0.03,0.0,0.3,1.72,2.64,0.04,1.12,1.1,1.76,0.0,0.96,0.31,0.29,0.53,0.82,0.0
7027,0.1,0,112,-0.057999999999999996,0.259,0.303,0.183,-0.091,0.14,0.26,0.29,0.0,1.37,2.05,0.22,1.32,0.92,1.68,0.0,0.71,0.11,0.4,0.6,0.58,0.0
7028,0.2,0,112,-0.085,0.261,0.301,0.22,-0.069,0.0,0.0,0.28,0.0,1.1,1.51,0.0,1.25,0.8,1.62,0.0,0.72,0.0,0.12,0.61,0.95,0.0
7029,0.3,0,112,-0.102,0.253,0.285,0.242,-0.042,0.0,0.04,0.04,0.0,0.94,1.32,0.39,1.2,1.04,1.59,0.0,0.73,0.0,0.0,0.74,1.83,0.0
7030,0.4,0,112,-0.127,0.244,0.265,0.272,-0.027999999999999997,0.0,0.1,0.29,0.0,0.37,1.96,0.33,1.19,1.02,2.19,0.15,0.91,0.0,0.0,0.45,1.1,0.0
7031,0.5,0,112,-0.147,0.226,0.231,0.302,-0.011000000000000001,0.12,0.0,0.96,0.0,0.29,1.78,1.0,1.0,0.95,1.62,0.05,0.74,0.24,0.0,0.64,0.16,0.1
7032,0.6,0,112,-0.17,0.213,0.207,0.33299999999999996,-0.019,0.52,0.3,0.85,0.0,0.44,1.76,1.08,1.43,0.86,1.9,0.44,1.68,0.41,0.17,0.54,0.17,0.0
7039,0.0,0,106,-0.028999999999999998,0.22699999999999998,0.266,-0.065,0.113,0.35,0.0,0.0,1.32,0.0,0.0,0.02,0.47,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7040,0.1,0,106,0.003,0.228,0.28300000000000003,-0.11199999999999999,0.12300000000000001,0.06,0.0,0.0,1.77,0.0,0.42,0.08,1.06,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7041,0.2,0,106,-0.004,0.233,0.287,-0.107,0.126,0.0,0.0,0.0,1.41,0.0,0.72,0.3,1.25,0.01,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7042,0.3,0,106,-0.013000000000000001,0.231,0.282,-0.092,0.127,0.48,0.0,0.0,1.79,0.0,0.51,0.28,1.04,0.11,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0
