,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,face_id,video
222,0.10268800000000002,0.053362,-0.993281,-0.076942,0.049542,-0.9958040000000001,0.013000000000000001,0.052000000000000005,-3.6,-34.3,429.4,-0.094,0.006,0.02,1.02,0.0,0.0,0.0,2.38,0.82,0.16,1.28,0.55,0.96,0.05,3.51,0.0,1.0,0.14,1.39,1.3,0,343
223,0.103621,0.052752,-0.993217,-0.075298,0.048944999999999995,-0.995959,0.013999999999999999,0.051,-3.6,-34.2,429.2,-0.096,0.004,0.02,1.22,0.0,0.0,0.29,2.42,0.6,0.0,0.83,0.55,1.3,0.0,3.74,0.05,0.75,0.28,1.56,1.3,0,343
224,0.097551,0.05380700000000001,-0.993775,-0.081539,0.050444,-0.9953930000000001,0.008,0.052000000000000005,-3.5,-34.2,429.9,-0.095,0.013000000000000001,0.021,0.76,0.0,0.0,0.0,2.43,0.0,0.0,1.37,0.79,1.73,0.63,4.1,0.0,1.35,0.42,1.92,1.15,0,343
225,0.099413,0.046912,-0.9939399999999999,-0.078653,0.044755,-0.9958969999999999,0.01,0.046,-3.3,-34.1,429.6,-0.10400000000000001,0.008,0.021,0.96,0.0,0.0,0.78,2.32,0.0,0.0,0.57,0.32,1.78,0.24,3.28,0.69,0.94,0.47,2.47,1.16,0,343
226,0.097777,0.050401,-0.9939309999999999,-0.082576,0.046975,-0.9954770000000001,0.008,0.049,-3.2,-34.1,429.7,-0.10300000000000001,0.013999999999999999,0.025,0.88,0.02,0.0,0.58,2.05,0.0,0.0,0.85,0.67,2.07,0.73,3.94,0.83,1.4,0.62,3.12,1.28,0,343
227,0.09742,0.048869,-0.994043,-0.083859,0.045336,-0.9954459999999999,0.006999999999999999,0.047,-3.2,-34.3,430.0,-0.10800000000000001,0.015,0.024,1.1,0.18,0.0,0.95,2.21,0.0,0.0,0.32,0.68,1.97,1.24,3.55,0.07,1.77,0.62,3.74,1.38,0,343
228,0.097399,0.045006,-0.9942270000000001,-0.08341,0.042367,-0.9956139999999999,0.006999999999999999,0.044000000000000004,-3.2,-34.4,429.9,-0.113,0.015,0.024,1.13,0.0,0.0,0.6,1.92,0.0,0.0,0.31,0.9,1.9,1.28,3.35,0.0,1.49,0.48,2.22,1.32,0,343
229,0.096046,0.04833,-0.9942030000000001,-0.086787,0.045538,-0.995186,0.005,0.047,-3.4,-34.5,429.9,-0.111,0.019,0.027999999999999997,0.65,0.0,0.0,0.0,2.26,0.0,0.0,1.0,0.68,1.82,0.65,3.08,0.0,1.22,0.42,1.65,1.32,0,343
230,0.09499400000000001,0.048457,-0.9942979999999999,-0.08987,0.044204,-0.994972,0.003,0.047,-3.7,-35.2,430.7,-0.11,0.024,0.032,0.9,0.0,0.0,0.0,2.3,0.0,0.0,0.7,0.7,0.9,0.75,2.36,0.0,0.76,0.29,2.49,1.35,0,343
231,0.10913199999999999,0.063299,-0.9920100000000001,-0.077567,0.060476,-0.995151,0.016,0.062,-3.5,-35.6,429.2,-0.084,0.001,0.016,0.5,0.0,0.0,0.0,2.67,0.31,0.0,1.51,1.06,1.14,0.31,2.89,0.0,0.9,0.99,1.81,1.41,0,343
232,0.107274,0.07696,-0.991246,-0.079457,0.07362,-0.994116,0.013999999999999999,0.076,-3.5,-35.7,428.5,-0.069,0.004,0.016,0.54,0.0,0.0,0.36,2.79,0.51,0.0,1.2,1.18,1.3,0.0,1.71,0.0,0.81,1.62,1.82,1.41,0,343
233,0.10727300000000001,0.10335599999999999,-0.988843,-0.083868,0.099195,-0.991527,0.012,0.102,-3.6,-35.2,428.8,-0.035,0.009000000000000001,0.013000000000000001,0.28,0.0,0.0,0.0,2.75,0.88,0.0,1.57,1.43,0.85,0.9,2.05,0.53,0.46,2.04,0.36,1.33,0,343
234,0.10371099999999998,0.120957,-0.987225,-0.087784,0.115283,-0.9894459999999999,0.008,0.11900000000000001,-3.6,-34.1,428.2,-0.016,0.018000000000000002,0.016,0.59,0.0,0.0,0.0,2.81,0.0,0.0,0.15,1.71,0.0,0.58,2.01,0.66,1.12,2.31,2.04,1.59,0,343
235,0.10897899999999999,0.128098,-0.985756,-0.085392,0.12234,-0.988808,0.012,0.126,-3.4,-32.7,427.3,-0.006999999999999999,0.013999999999999999,0.013999999999999999,0.89,0.0,0.0,0.04,2.82,0.0,0.0,0.15,1.65,0.0,1.96,1.22,0.0,1.13,2.13,0.0,1.53,0,343
236,0.10568,0.126199,-0.98636,-0.088254,0.12225599999999999,-0.988567,0.009000000000000001,0.125,-3.3,-31.7,428.6,-0.002,0.017,0.008,0.75,0.0,0.0,0.0,2.82,0.0,0.0,0.95,1.75,1.02,0.44,0.54,0.0,2.24,2.13,4.13,1.4,0,343
237,0.10438,0.113245,-0.9880690000000001,-0.087979,0.10942400000000001,-0.990094,0.008,0.11199999999999999,-2.9,-30.6,427.6,-0.015,0.016,0.005,0.99,0.42,0.0,0.07,2.95,0.0,0.0,0.02,1.76,0.41,1.48,1.67,0.0,0.81,2.06,0.0,1.19,0,343
238,0.101885,0.114232,-0.988216,-0.09189,0.110003,-0.989675,0.005,0.113,-1.9,-30.5,429.6,-0.013999999999999999,0.02,0.006999999999999999,0.8,0.0,0.0,0.0,2.73,0.0,0.0,1.53,2.12,0.94,0.69,2.55,1.15,1.05,2.36,1.03,1.46,0,343
239,0.105967,0.101962,-0.9891280000000001,-0.08530900000000001,0.09762799999999999,-0.99156,0.01,0.1,-0.6,-30.9,426.4,-0.032,0.011000000000000001,0.006999999999999999,0.59,0.0,0.0,0.0,3.03,0.0,0.0,1.7,1.82,0.42,0.0,1.68,0.46,0.82,1.78,1.29,1.53,0,343
240,0.113848,0.11448,-0.98688,-0.07913400000000001,0.10915599999999999,-0.99087,0.018000000000000002,0.113,0.7,-31.5,426.8,-0.023,-0.001,0.016,0.59,0.0,0.0,0.29,3.15,0.0,0.0,0.38,2.04,0.07,1.52,1.17,0.0,1.88,2.36,2.64,1.29,0,343
241,0.11142200000000001,0.11705499999999999,-0.9868549999999999,-0.08429199999999999,0.11019100000000001,-0.9903299999999999,0.013999999999999999,0.114,2.4,-31.7,427.2,-0.02,0.002,0.023,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.54,1.49,0.99,2.8,2.26,0.0,1.09,2.31,0.0,1.42,0,343
242,0.11231,0.125334,-0.9857370000000001,-0.08407,0.11719,-0.9895450000000001,0.013999999999999999,0.122,4.1,-32.0,428.6,-0.011000000000000001,-0.001,0.022000000000000002,0.54,0.0,0.0,0.0,2.96,0.0,0.0,1.95,2.14,1.44,0.0,2.4,0.0,1.23,1.95,0.0,1.35,0,343
243,0.110582,0.121545,-0.9864069999999999,-0.08466,0.111302,-0.990174,0.013000000000000001,0.11699999999999999,5.1,-31.7,428.8,-0.013000000000000001,-0.003,0.032,0.97,0.0,0.0,0.0,3.05,0.0,0.0,0.0,1.6,1.26,0.0,1.58,1.39,0.7,2.09,0.8,1.44,0,343
244,0.110332,0.1238,-0.9861540000000001,-0.085311,0.110873,-0.990166,0.013000000000000001,0.11800000000000001,6.5,-31.4,430.7,-0.011000000000000001,-0.006,0.048,0.53,0.0,0.0,0.65,3.11,0.0,0.0,0.38,2.08,0.55,0.77,1.35,0.5,1.12,2.52,1.34,1.48,0,343
245,0.10626600000000001,0.12917,-0.9859120000000001,-0.092325,0.11639200000000001,-0.9889030000000001,0.006999999999999999,0.124,7.7,-30.3,428.2,-0.009000000000000001,0.001,0.055,0.68,0.0,0.0,0.0,3.31,0.0,0.0,1.19,2.1,0.42,1.6,1.42,0.0,0.58,2.35,0.0,1.33,0,343
246,0.11047799999999999,0.12118,-0.9864629999999999,-0.089955,0.10831800000000001,-0.990038,0.01,0.11599999999999999,9.3,-29.4,428.1,-0.011000000000000001,-0.006999999999999999,0.051,0.53,0.02,0.0,0.0,3.17,0.0,0.0,1.64,2.4,0.58,1.31,2.73,1.09,1.36,2.36,0.0,1.57,0,343
247,0.113256,0.11544700000000001,-0.986836,-0.088759,0.102137,-0.9908030000000001,0.012,0.11,10.3,-27.4,427.7,-0.019,-0.015,0.063,0.83,0.17,0.0,0.0,2.74,0.0,0.0,1.35,2.08,0.68,0.3,1.52,0.0,0.52,2.45,1.3,1.29,0,343
248,0.11591900000000001,0.12246199999999999,-0.9856799999999999,-0.090295,0.10976500000000002,-0.989848,0.013000000000000001,0.11699999999999999,11.3,-25.4,426.8,-0.003,-0.02,0.064,0.55,0.08,0.0,0.04,2.76,0.0,0.0,1.6,2.32,1.85,0.58,2.83,0.22,1.14,2.22,1.65,1.16,0,343
249,0.112167,0.11375299999999999,-0.987157,-0.091538,0.10005399999999999,-0.990762,0.01,0.10800000000000001,11.0,-24.3,428.3,-0.013999999999999999,-0.019,0.07200000000000001,1.12,0.01,0.0,0.0,2.9,0.0,0.0,1.39,2.4,0.1,0.0,2.56,0.51,0.72,1.94,0.0,1.16,0,343
250,0.107313,0.108821,-0.988252,-0.091918,0.097228,-0.991009,0.008,0.10400000000000001,10.0,-23.6,428.3,-0.017,-0.016,0.075,0.75,0.31,0.0,0.0,3.04,0.0,0.0,1.94,2.47,1.61,0.17,1.83,0.56,1.23,2.32,0.15,1.15,0,343
251,0.106091,0.098385,-0.989477,-0.08467000000000001,0.087574,-0.992553,0.011000000000000001,0.094,9.1,-23.1,425.5,-0.031,-0.018000000000000002,0.063,0.88,0.61,0.0,0.62,2.9,0.0,0.0,1.01,2.14,1.47,0.38,1.1,0.0,0.97,2.02,1.59,1.07,0,343
252,0.104744,0.097176,-0.98974,-0.08846,0.088929,-0.992102,0.008,0.094,7.2,-22.9,427.5,-0.027999999999999997,-0.015,0.062,0.73,0.2,0.0,0.27,2.93,0.0,0.0,1.75,2.27,0.88,0.43,2.52,0.62,0.89,1.91,0.18,1.2,0,343
253,0.099722,0.094426,-0.990525,-0.088143,0.08723600000000001,-0.992281,0.006,0.091,4.2,-22.9,427.4,-0.026000000000000002,-0.008,0.068,0.89,0.38,0.0,0.0,2.91,0.12,0.0,1.44,2.48,0.62,0.0,2.5,1.24,1.13,2.42,1.37,1.0,0,343
254,0.10663900000000001,0.082721,-0.990851,-0.080112,0.078872,-0.993661,0.013000000000000001,0.081,0.4,-24.0,427.4,-0.034,-0.016,0.055999999999999994,1.23,0.28,0.0,0.47,2.94,0.12,0.0,1.41,2.38,0.79,0.05,1.96,0.38,1.41,2.18,0.35,0.94,0,343
255,0.114561,0.081791,-0.990043,-0.068514,0.07853500000000001,-0.994554,0.023,0.081,-3.8,-25.0,427.8,-0.033,-0.026000000000000002,0.031,1.1,0.29,0.0,0.68,3.03,0.0,0.0,1.93,2.17,0.85,0.0,1.91,0.0,1.43,1.66,0.05,0.76,0,343
256,0.120972,0.084371,-0.9890639999999999,-0.056278999999999996,0.085499,-0.994748,0.033,0.085,-8.2,-25.5,428.3,-0.028999999999999998,-0.035,0.006,0.93,0.26,0.0,0.49,2.41,0.07,0.0,2.07,1.72,0.68,0.46,2.29,1.16,1.57,1.58,0.0,0.83,0,343
257,0.131672,0.075215,-0.9884360000000001,-0.041998,0.081648,-0.995776,0.045,0.079,-13.2,-24.7,428.8,-0.033,-0.051,-0.018000000000000002,0.79,0.0,0.0,0.19,2.51,0.14,0.0,1.33,1.59,0.82,0.09,1.87,0.74,0.95,1.35,1.14,0.71,0,343
258,0.13480699999999998,0.096637,-0.9861479999999999,-0.041763999999999996,0.1052,-0.993574,0.047,0.102,-17.8,-22.6,429.2,-0.009000000000000001,-0.04,-0.031,0.18,0.0,0.0,0.0,2.37,0.0,0.0,1.54,1.65,0.68,0.35,1.66,0.35,1.15,1.45,1.3,0.94,0,343
259,0.136516,0.105457,-0.985009,-0.038234,0.11588499999999999,-0.992526,0.05,0.111,-22.9,-19.8,431.0,0.013000000000000001,-0.043,-0.046,0.52,0.18,0.0,0.32,2.51,1.08,0.0,2.15,2.01,0.19,0.18,1.23,0.0,0.73,1.68,0.63,0.93,0,343
260,0.143481,0.10783399999999999,-0.9837610000000001,-0.030155,0.12067,-0.9922350000000001,0.057,0.115,-26.9,-17.3,425.3,0.02,-0.045,-0.06,0.2,0.0,0.0,0.0,2.58,0.0,0.0,2.47,1.99,0.3,0.07,1.41,0.8,0.75,1.56,1.71,0.88,0,343
261,0.138681,0.108674,-0.9843559999999999,-0.035607,0.12109500000000001,-0.992002,0.052000000000000005,0.11599999999999999,-31.9,-15.4,427.8,0.033,-0.03,-0.079,0.47,0.13,0.0,0.0,2.42,0.0,0.0,2.27,2.03,0.0,0.0,0.76,1.46,0.55,1.38,1.09,0.82,0,343
262,0.137246,0.120275,-0.983208,-0.037531,0.13472699999999999,-0.9901719999999999,0.05,0.129,-36.3,-13.4,426.5,0.05,-0.019,-0.08800000000000001,0.36,0.0,0.0,0.65,2.3,0.0,0.0,2.31,1.61,0.0,0.0,0.45,0.82,0.37,1.4,1.76,0.59,0,343
263,0.137009,0.1372,-0.981022,-0.037891,0.153748,-0.987383,0.05,0.147,-40.5,-10.2,424.2,0.073,-0.012,-0.098,0.37,0.0,0.0,0.0,2.32,0.57,0.0,2.27,1.6,0.0,0.0,0.35,0.77,0.51,1.48,0.89,0.82,0,343
264,0.139309,0.149531,-0.978894,-0.036864,0.165562,-0.98551,0.052000000000000005,0.159,-43.9,-6.1,425.1,0.09300000000000001,-0.006,-0.10400000000000001,0.39,0.01,0.0,0.46,2.24,1.08,0.0,2.46,1.89,0.49,0.0,0.24,0.51,0.19,1.55,0.21,0.93,0,343
265,0.132769,0.155048,-0.9789450000000001,-0.044847000000000005,0.171924,-0.984089,0.045,0.165,-46.8,-2.1,423.7,0.10800000000000001,0.013999999999999999,-0.10400000000000001,0.42,0.0,0.0,1.15,2.41,0.51,0.0,2.58,2.27,0.3,0.0,0.0,0.0,0.27,1.64,1.27,1.16,0,343
266,0.139699,0.149838,-0.978791,-0.045467,0.16805599999999998,-0.984728,0.048,0.161,-48.7,-0.1,425.2,0.1,0.015,-0.105,0.56,0.0,0.0,0.22,2.62,0.59,0.0,2.05,2.02,0.24,0.0,0.15,0.72,0.06,1.64,0.25,0.8,0,343
267,0.144744,0.13816099999999998,-0.979776,-0.03293,0.151577,-0.9878969999999999,0.057,0.146,-49.5,-0.2,424.2,0.081,0.004,-0.096,0.35,0.0,0.0,0.0,2.62,0.25,0.0,1.66,2.17,0.78,0.0,0.36,0.22,0.42,1.69,1.79,0.94,0,343
268,0.150118,0.127608,-0.980398,-0.031445999999999995,0.14063699999999998,-0.989562,0.06,0.135,-49.6,-2.2,425.2,0.065,0.001,-0.09699999999999999,0.43,0.0,0.0,0.18,2.78,0.12,0.0,2.22,2.27,0.64,0.08,0.12,0.29,0.0,1.63,1.38,1.06,0,343
269,0.15391300000000002,0.10706600000000001,-0.982267,-0.026563999999999997,0.11993800000000002,-0.992426,0.064,0.114,-49.4,-4.7,424.5,0.043,-0.004,-0.098,0.22,0.04,0.0,0.0,2.87,0.93,0.0,2.45,2.35,0.7,0.0,0.62,0.05,0.63,1.62,1.3,0.95,0,343
270,0.154703,0.100719,-0.982814,-0.025661,0.11598199999999999,-0.99292,0.065,0.109,-48.8,-6.9,423.8,0.037000000000000005,-0.01,-0.10300000000000001,0.13,0.0,0.0,0.11,3.16,0.12,0.0,1.52,2.57,0.8,0.0,0.91,0.0,1.03,1.85,1.26,1.0,0,343
271,0.156604,0.106053,-0.981951,-0.029805,0.119523,-0.992384,0.064,0.114,-47.7,-8.0,422.6,0.033,-0.005,-0.094,0.0,0.0,0.0,0.0,3.07,0.95,0.0,1.76,2.41,0.56,0.0,0.0,0.0,0.0,1.7,1.27,1.04,0,343
272,0.154752,0.11771600000000002,-0.980915,-0.034842000000000005,0.13026600000000002,-0.990867,0.061,0.125,-46.6,-8.2,423.8,0.04,-0.0,-0.07400000000000001,0.14,0.0,0.0,0.0,3.17,0.0,0.0,2.2,2.95,1.14,0.0,0.43,0.12,0.0,2.49,2.02,1.17,0,343
273,0.158366,0.126054,-0.979301,-0.036722000000000005,0.136151,-0.990007,0.062,0.132,-44.1,-8.4,422.6,0.054000000000000006,-0.006,-0.054000000000000006,0.43,0.0,0.0,0.44,2.96,0.22,0.0,2.29,3.09,2.36,0.03,0.76,0.0,0.7,2.24,0.0,1.1,0,343
274,0.160504,0.131159,-0.978282,-0.042358,0.13749,-0.989597,0.06,0.136,-39.4,-9.2,422.0,0.051,-0.006999999999999999,-0.027000000000000003,0.39,0.04,0.0,0.0,3.26,0.0,0.0,2.49,3.06,2.45,0.0,1.28,0.0,0.82,2.35,1.5,1.29,0,343
275,0.160234,0.145085,-0.976358,-0.042376,0.14774600000000002,-0.988117,0.06,0.14800000000000002,-33.7,-9.9,424.7,0.07,-0.021,-0.001,0.53,0.08,0.0,0.19,3.0,0.0,0.0,2.99,3.24,1.96,0.22,0.81,0.0,0.12,2.91,1.05,1.07,0,343
276,0.158129,0.171489,-0.972413,-0.047101,0.166537,-0.9849100000000001,0.057,0.171,-26.8,-9.8,422.8,0.099,-0.026000000000000002,0.021,1.23,0.27,0.0,0.47,3.51,0.0,0.0,3.12,3.27,2.18,0.0,1.54,0.0,0.93,2.57,1.81,1.35,0,343
277,0.15631099999999998,0.178347,-0.9714729999999999,-0.048376,0.167997,-0.9846,0.055,0.175,-20.3,-8.5,421.8,0.106,-0.037000000000000005,0.051,0.74,0.37,0.0,0.0,3.25,0.0,0.0,2.9,3.17,3.12,0.0,2.18,0.51,1.2,2.68,1.45,1.25,0,343
278,0.147056,0.195142,-0.9696879999999999,-0.059063,0.17987999999999998,-0.981914,0.045,0.19,-14.9,-6.0,420.4,0.126,-0.034,0.07400000000000001,1.21,0.52,0.0,0.37,3.04,0.0,0.0,3.16,3.34,2.41,0.0,1.74,1.53,0.79,2.87,0.0,1.23,0,343
279,0.139758,0.200594,-0.9696549999999999,-0.06679600000000001,0.181039,-0.9812049999999999,0.037000000000000005,0.193,-10.4,-4.4,420.4,0.124,-0.032,0.091,1.12,0.38,0.0,1.12,3.43,0.0,0.0,3.02,2.96,2.3,0.0,1.78,0.45,0.87,2.71,1.22,1.29,0,343
280,0.127141,0.190573,-0.973405,-0.078769,0.16683499999999998,-0.982833,0.025,0.18100000000000002,-6.8,-5.3,421.7,0.111,-0.018000000000000002,0.105,1.82,0.56,0.0,0.39,3.27,0.0,0.0,3.26,2.96,2.07,0.0,1.92,1.17,0.65,2.93,0.11,1.18,0,343
281,0.11438800000000002,0.196629,-0.973783,-0.09247000000000001,0.16910799999999998,-0.98125,0.011000000000000001,0.185,-3.0,-7.7,423.4,0.11900000000000001,-0.003,0.121,1.08,0.71,0.0,0.3,3.48,0.0,0.0,2.88,3.32,1.98,0.0,2.63,0.39,1.4,2.97,1.17,1.18,0,343
282,0.103503,0.198292,-0.974663,-0.10380999999999999,0.17078800000000002,-0.979824,-0.0,0.187,0.6,-9.6,418.5,0.11699999999999999,0.006999999999999999,0.134,1.54,0.61,0.0,0.14,3.32,0.0,0.0,3.08,3.17,2.51,0.0,1.95,0.33,1.05,2.88,0.1,1.29,0,343
283,0.095763,0.197055,-0.9757040000000001,-0.110055,0.167982,-0.979627,-0.006999999999999999,0.185,4.7,-10.2,417.0,0.113,0.01,0.138,1.21,0.61,0.0,0.06,3.41,0.0,0.0,3.15,2.99,2.38,0.0,2.33,1.05,0.89,2.9,1.0,1.15,0,343
284,0.086543,0.19935999999999998,-0.9760969999999999,-0.114347,0.169714,-0.9788370000000001,-0.013999999999999999,0.187,8.3,-8.7,415.2,0.11199999999999999,0.013000000000000001,0.145,1.31,0.62,0.0,0.0,2.99,0.0,0.0,2.84,2.76,2.76,0.0,2.06,1.72,0.66,3.15,0.14,1.17,0,343
285,0.080502,0.197925,-0.9769059999999999,-0.126105,0.16475499999999998,-0.97824,-0.023,0.183,11.7,-8.4,415.8,0.107,0.02,0.156,1.43,0.82,0.0,0.65,3.22,0.0,0.0,2.79,3.06,2.25,0.0,2.55,0.62,1.04,3.29,0.4,1.06,0,343
286,0.079861,0.18516,-0.9794579999999999,-0.126533,0.153702,-0.979982,-0.024,0.171,14.9,-8.3,414.4,0.09699999999999999,0.013999999999999999,0.158,1.42,0.93,0.0,0.0,3.28,0.0,0.0,3.06,3.07,2.56,0.0,3.05,0.61,0.65,3.27,1.88,1.13,0,343
287,0.075456,0.18181,-0.980434,-0.135049,0.146336,-0.979973,-0.03,0.166,18.4,-9.0,415.0,0.09,0.022000000000000002,0.166,1.27,0.81,0.0,0.48,3.21,0.0,0.0,2.88,3.0,1.86,0.0,1.52,1.06,0.27,3.27,0.0,0.93,0,343
288,0.065414,0.185882,-0.980392,-0.141239,0.150346,-0.9784930000000001,-0.039,0.17,21.9,-8.5,413.3,0.095,0.028999999999999998,0.162,1.43,0.97,0.0,0.56,3.33,0.0,0.0,2.86,3.0,1.92,0.0,2.09,0.64,0.78,3.19,0.66,0.96,0,343
289,0.055978999999999994,0.20871900000000002,-0.9763719999999999,-0.15122,0.171942,-0.9734309999999999,-0.049,0.193,24.7,-6.9,410.8,0.11199999999999999,0.038,0.16699999999999998,1.24,0.98,0.0,0.04,3.37,0.0,0.0,2.25,3.07,1.57,0.12,2.02,1.02,0.98,3.28,0.74,1.41,0,343
290,0.056653999999999996,0.20813600000000002,-0.976458,-0.15003699999999998,0.171895,-0.9736229999999999,-0.048,0.192,27.4,-3.9,407.2,0.11199999999999999,0.031,0.168,1.44,0.93,0.0,0.01,3.27,0.0,0.0,2.86,2.99,2.19,0.0,2.54,1.22,1.11,3.29,1.46,1.29,0,343
291,0.04477,0.19966,-0.978842,-0.157392,0.165794,-0.973519,-0.057999999999999996,0.185,29.2,0.4,402.9,0.109,0.044000000000000004,0.165,1.6,0.98,0.0,0.41,3.29,0.0,0.0,3.33,2.94,3.01,0.0,2.11,0.79,0.78,2.91,0.21,1.38,0,343
292,0.034365,0.23245300000000002,-0.972,-0.168255,0.19264,-0.9667370000000001,-0.069,0.21600000000000003,30.8,7.5,399.0,0.159,0.057999999999999996,0.166,1.74,1.14,0.0,0.09,3.07,0.0,0.0,3.28,3.01,2.03,0.02,2.08,0.36,0.61,2.94,0.0,1.07,0,343
293,0.022192,0.251662,-0.967561,-0.17754,0.20851999999999998,-0.9617690000000001,-0.08,0.23399999999999999,30.6,15.7,395.2,0.192,0.075,0.166,2.26,1.33,0.0,0.73,3.03,0.0,0.0,3.38,2.97,3.12,0.24,1.55,0.89,0.61,2.92,0.42,1.4,0,343
294,0.017803,0.26824899999999996,-0.9631850000000001,-0.181727,0.224269,-0.957433,-0.085,0.251,29.3,24.2,393.7,0.239,0.085,0.16399999999999998,2.15,1.24,0.31,0.89,2.87,0.0,0.0,3.28,2.74,3.07,0.15,2.31,1.33,0.59,2.45,0.0,1.43,0,343
295,0.016766,0.29928699999999997,-0.954016,-0.187783,0.257269,-0.9479190000000001,-0.09,0.285,27.4,31.0,388.1,0.29,0.092,0.153,2.07,1.06,0.0,0.23,3.24,0.0,0.0,3.42,2.97,3.17,0.47,1.99,1.75,0.52,2.8,1.36,1.22,0,343
296,0.032194,0.29787800000000003,-0.954061,-0.180872,0.25500300000000004,-0.949873,-0.078,0.28300000000000003,26.5,33.9,387.8,0.29100000000000004,0.07400000000000001,0.14400000000000002,2.44,1.65,0.8,0.4,2.87,0.0,0.0,3.42,2.92,3.27,0.32,1.99,0.99,0.03,3.08,0.94,1.24,0,343
297,0.042863,0.25795799999999997,-0.965205,-0.17027,0.21758899999999998,-0.961074,-0.066,0.242,25.5,32.8,390.9,0.23800000000000002,0.065,0.14,2.3,1.39,0.78,0.65,2.74,0.0,0.0,3.55,2.94,2.52,0.09,1.61,0.9,0.32,2.6,0.76,1.24,0,343
298,0.054122,0.223887,-0.9731110000000001,-0.157753,0.18187,-0.9705860000000001,-0.053,0.20600000000000002,24.0,29.3,391.1,0.18600000000000003,0.057,0.131,1.96,1.15,0.75,0.0,2.98,0.0,0.0,3.35,2.87,2.62,0.0,1.26,0.76,0.47,2.56,0.56,1.12,0,343
299,0.064841,0.216513,-0.974124,-0.148488,0.177315,-0.972888,-0.043,0.2,21.7,26.1,390.5,0.166,0.045,0.12300000000000001,1.57,0.91,0.77,0.1,3.0,0.0,0.0,2.98,3.0,2.93,0.0,1.0,1.0,0.4,2.65,0.56,1.12,0,343
300,0.054676999999999996,0.210536,-0.9760559999999999,-0.152125,0.17291099999999998,-0.9731190000000001,-0.05,0.19399999999999998,18.4,26.4,391.2,0.161,0.06,0.12300000000000001,2.35,1.55,0.23,0.0,3.18,0.0,0.0,3.23,3.0,2.01,0.0,1.86,0.84,0.73,2.68,1.0,0.93,0,343
301,0.041023000000000004,0.184912,-0.981899,-0.154146,0.154813,-0.975844,-0.057999999999999996,0.172,14.6,30.7,393.9,0.141,0.079,0.122,1.96,2.04,0.47,0.85,3.41,0.0,0.0,3.28,3.0,2.57,0.0,1.38,1.07,0.17,2.94,0.45,0.77,0,343
302,0.036269,0.17760499999999999,-0.983433,-0.152561,0.153878,-0.976241,-0.059000000000000004,0.168,9.9,36.8,395.7,0.146,0.091,0.10300000000000001,2.08,2.03,0.45,0.07,3.19,0.0,0.0,3.13,2.93,2.75,0.0,0.73,1.22,0.12,2.74,0.15,0.93,0,343
303,0.047131,0.157861,-0.9863360000000001,-0.143463,0.137787,-0.980017,-0.049,0.149,4.5,40.9,395.6,0.128,0.083,0.092,1.97,1.87,0.55,0.37,3.27,0.0,0.0,3.11,2.91,2.52,0.0,0.91,1.25,0.26,2.76,0.6,0.78,0,343
304,0.060039,0.127046,-0.990078,-0.13114800000000001,0.11004000000000001,-0.985237,-0.036000000000000004,0.11900000000000001,-0.6,38.5,399.2,0.091,0.078,0.079,1.58,1.62,0.73,0.6,3.1,0.0,0.0,2.33,2.53,2.18,0.0,0.99,1.06,0.06,2.52,0.03,0.91,0,343
305,0.063981,0.08938600000000001,-0.9939399999999999,-0.11828699999999999,0.074227,-0.990201,-0.027000000000000003,0.08199999999999999,-6.3,30.0,399.8,0.044000000000000004,0.077,0.055999999999999994,1.61,1.37,0.15,0.49,3.32,0.02,0.0,2.2,2.77,1.91,0.0,0.29,0.53,0.08,2.51,0.0,0.47,0,343
307,0.111294,0.03735,-0.993085,-0.041888,0.035959,-0.998475,0.035,0.037000000000000005,-18.2,8.9,366.9,-0.079,-0.002,0.017,1.39,1.63,0.97,0.8,2.68,0.88,0.0,1.04,1.82,1.34,0.3,1.24,0.47,0.0,2.81,0.25,0.01,0,343
308,0.054551,-0.136984,-0.9890700000000001,0.014069,-0.008343999999999999,-0.999866,0.034,-0.073,-21.8,3.4,353.8,-0.132,-0.031,-0.012,1.8,1.06,0.98,0.49,2.45,1.78,0.0,1.49,1.21,2.36,0.71,1.05,1.4,0.3,2.36,1.74,0.04,0,343
309,0.083882,-0.124129,-0.988714,-0.026876999999999998,-0.011593000000000001,-0.9995719999999999,0.028999999999999998,-0.068,-25.2,-0.8,337.5,-0.17300000000000001,-0.05,-0.04,2.11,0.97,0.51,0.52,1.93,1.38,0.13,1.57,1.17,1.48,0.05,0.13,0.64,0.15,2.41,1.81,0.0,0,343
310,0.09306299999999999,-0.095445,-0.991075,-0.017542,0.016758000000000002,-0.999706,0.038,-0.04,-29.9,-4.4,334.7,-0.231,-0.062,-0.063,2.36,0.91,0.18,1.39,2.33,2.48,0.3,2.45,1.21,1.53,0.37,0.22,0.82,0.39,2.73,1.43,0.03,0,343
